project_gid,project_name,custom_field_gid,custom_field_name,resource_subtype,display_value,text_value,number_value,enum_value,multi_enum_values,date_value,people_value,reference_value
1207760971753624,Program for Inclusive Education (PIE) Videos,1206060337251839,Priority,enum,,,,,,,,
1207760971753624,Program for Inclusive Education (PIE) Videos,1208711651902976,End Date,date,,,,,,,,
1207760971753624,Program for Inclusive Education (PIE) Videos,1208664289280378,Actual time rollup,number,7h 30m,,450,,,,,
1207760971753624,Program for Inclusive Education (PIE) Videos,1207789356643216,Project Type,enum,Media Only,,,Media Only,,,,
1207760971753624,Program for Inclusive Education (PIE) Videos,1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1207760971753624,Program for Inclusive Education (PIE) Videos,1209308807420092,Post-Project Status,enum,Survey Sent,,,Survey Sent,,,,
1207760971753624,Program for Inclusive Education (PIE) Videos,1209399038539552,Type of Project,enum,Media Creation,,,Media Creation,,,,
1207760971753624,Program for Inclusive Education (PIE) Videos,1209527325029623,Academic Department,enum,ACE,,,ACE,,,,
1207760971753624,Program for Inclusive Education (PIE) Videos,1209399337932343,Credit Bearing?,enum,Yes,,,Yes,,,,
1207760971753624,Program for Inclusive Education (PIE) Videos,1209784442313102,Project Members,people,"John Corba, Michael Lerma",,,,,,"John Corba, Michael Lerma",
1207760971753624,Program for Inclusive Education (PIE) Videos,1209399100804462,Estimated T-Shirt Size,enum,XS,,,XS,,,,
1207760971753624,Program for Inclusive Education (PIE) Videos,1209399036833272,Actual T-Shirt Size,enum,XS,,,XS,,,,
1207760971753720,NDIAS Teaching Fellows - Global Catholicism,1207760971753571,Progress,enum,Launch,,,Launch,,,,
1207760971753720,NDIAS Teaching Fellows - Global Catholicism,1207789348846048,Weekly Meeting Status,enum,Complete!,,,Complete!,,,,
1207760971753720,NDIAS Teaching Fellows - Global Catholicism,1207867857544034,Project Point Person,people,,,,,,,,
1207760971753720,NDIAS Teaching Fellows - Global Catholicism,1206060337251839,Priority,enum,,,,,,,,
1207760971753720,NDIAS Teaching Fellows - Global Catholicism,1208711651902976,End Date,date,,,,,,,,
1207760971753720,NDIAS Teaching Fellows - Global Catholicism,1208664289280378,Actual time rollup,number,,,,,,,,
1207760971753720,NDIAS Teaching Fellows - Global Catholicism,1207789356643216,Project Type,enum,Design + Media Project,,,Design + Media Project,,,,
1207760971753720,NDIAS Teaching Fellows - Global Catholicism,1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1207760971753720,NDIAS Teaching Fellows - Global Catholicism,1209308807420092,Post-Project Status,enum,No report produced,,,No report produced,,,,
1207760971753720,NDIAS Teaching Fellows - Global Catholicism,1209399038539552,Type of Project,enum,Media Creation,,,Media Creation,,,,
1207760971753720,NDIAS Teaching Fellows - Global Catholicism,1209527325029623,Academic Department,enum,Institute for Advanced Study,,,Institute for Advanced Study,,,,
1207760971753720,NDIAS Teaching Fellows - Global Catholicism,1209399337932343,Credit Bearing?,enum,No,,,No,,,,
1207760971753765,XR Spanish Escape Room,1207760971753571,Progress,enum,Production,,,Production,,,,
1207760971753765,XR Spanish Escape Room,1207789348846048,Weekly Meeting Status,enum,In Progress,,,In Progress,,,,
1207760971753765,XR Spanish Escape Room,1207867857544034,Project Point Person,people,"Sophia (Soap) Zhang, KC Frye, Yi Lu",,,,,,"Sophia (Soap) Zhang, KC Frye, Yi Lu",
1207760971753765,XR Spanish Escape Room,1206060337251839,Priority,enum,,,,,,,,
1207760971753765,XR Spanish Escape Room,1208711651902976,End Date,date,2024-11-22T00:00:00.000Z,,,,,2024-11-22,,
1207760971753765,XR Spanish Escape Room,1208664289280378,Actual time rollup,number,1h 00m,,60,,,,,
1207760971753765,XR Spanish Escape Room,1207789356643216,Project Type,enum,XR Projects,,,XR Projects,,,,
1207760971753765,XR Spanish Escape Room,1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1207760971753765,XR Spanish Escape Room,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1207760971753765,XR Spanish Escape Room,1209399038539552,Type of Project,enum,"XR Project (VR, AR, MR)",,,"XR Project (VR, AR, MR)",,,,
1207760971753765,XR Spanish Escape Room,1209399337932343,Credit Bearing?,enum,Yes,,,Yes,,,,
1207760971753765,XR Spanish Escape Room,1209399345312015,Academic Department / Institute,text,Arts & Letters,Arts & Letters,,,,,,
1207760971753765,XR Spanish Escape Room,1209527325029623,Academic Department,enum,Arts and Letters,,,Arts and Letters,,,,
1207760971753765,XR Spanish Escape Room,1209399100804462,Estimated T-Shirt Size,enum,S,,,S,,,,
1207760971753765,XR Spanish Escape Room,1209399036833272,Actual T-Shirt Size,enum,M,,,M,,,,
1207760971753765,XR Spanish Escape Room,1209784442313102,Project Members,people,"Michael Lerma, KC Frye",,,,,,"Michael Lerma, KC Frye",
1207817115500015,EIH Lab Video Series ,1207789356643216,Project Type,enum,Media Only,,,Media Only,,,,
1207817115500015,EIH Lab Video Series ,1207760971753571,Progress,enum,Production,,,Production,,,,
1207817115500015,EIH Lab Video Series ,1207789348846048,Weekly Meeting Status,enum,In Progress,,,In Progress,,,,
1207817115500015,EIH Lab Video Series ,1207867857544034,Project Point Person,people,John Corba,,,,,,John Corba,
1207817115500015,EIH Lab Video Series ,1208664289280378,Actual time rollup,number,2d 17h,,3900,,,,,
1207817115500015,EIH Lab Video Series ,1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1207817115500015,EIH Lab Video Series ,1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1207817115500015,EIH Lab Video Series ,1209784442313102,Project Members,people,John Corba,,,,,,John Corba,
1207817115500019,Equity XR ,1207789356643216,Project Type,enum,XR Projects,,,XR Projects,,,,
1207817115500019,Equity XR ,1207789348846048,Weekly Meeting Status,enum,In Progress,,,In Progress,,,,
1207817115500019,Equity XR ,1207867857544034,Project Point Person,people,"KC Frye, Matthew Simmons",,,,,,"KC Frye, Matthew Simmons",
1207817115500019,Equity XR ,1207760971753571,Progress,enum,Post-Production,,,Post-Production,,,,
